recipe_foraging_masterwork	item_furniture	assets/planned/content/art_item_furniture.png	assets/planned/recipes/art_recipe_foraging_masterwork.png
recipe_textile_work_preparation	resource_cloth	assets/planned/content/art_resource_cloth.png	assets/planned/recipes/art_recipe_textile_work_preparation.png
recipe_textile_work_staples	resource_cloth	assets/planned/content/art_resource_cloth.png	assets/planned/recipes/art_recipe_textile_work_staples.png
recipe_textile_work_quality	resource_cloth	assets/planned/content/art_resource_cloth.png	assets/planned/recipes/art_recipe_textile_work_quality.png
recipe_textile_work_specialty	resource_cloth	assets/planned/content/art_resource_cloth.png	assets/planned/recipes/art_recipe_textile_work_specialty.png
recipe_textile_work_masterwork	resource_cloth	assets/planned/content/art_resource_cloth.png	assets/planned/recipes/art_recipe_textile_work_masterwork.png
recipe_hide_to_leather	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_hide_to_leather.png
recipe_animal_husbandry_preparation	item_treated_pelt_clothing	assets/planned/content/art_item_treated_pelt_clothing.png	assets/planned/recipes/art_recipe_animal_husbandry_preparation.png
recipe_animal_husbandry_staples	item_toy	assets/planned/content/art_item_toy.png	assets/planned/recipes/art_recipe_animal_husbandry_staples.png
recipe_animal_husbandry_quality	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_animal_husbandry_quality.png
recipe_animal_husbandry_specialty	item_generic_tool	assets/planned/content/art_item_generic_tool.png	assets/planned/recipes/art_recipe_animal_husbandry_specialty.png
recipe_animal_husbandry_masterwork	item_furniture	assets/planned/content/art_item_furniture.png	assets/planned/recipes/art_recipe_animal_husbandry_masterwork.png
recipe_leatherworking_preparation	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_leatherworking_preparation.png
recipe_leatherworking_staples	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_leatherworking_staples.png
recipe_leatherworking_quality	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_leatherworking_quality.png
recipe_leatherworking_specialty	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_leatherworking_specialty.png
recipe_leatherworking_masterwork	resource_leather	assets/planned/content/art_resource_leather.png	assets/planned/recipes/art_recipe_leatherworking_masterwork.png
recipe_smithy_weapon	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_smithy_weapon.png
recipe_smithy_tool	item_generic_tool	assets/planned/content/art_item_generic_tool.png	assets/planned/recipes/art_recipe_smithy_tool.png
recipe_smithy_armor	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_smithy_armor.png
recipe_metal_mug	item_mug	assets/planned/content/art_item_mug.png	assets/planned/recipes/art_recipe_metal_mug.png
recipe_toolmaking_specialty	item_generic_tool	assets/planned/content/art_item_generic_tool.png	assets/planned/recipes/art_recipe_toolmaking_specialty.png
recipe_toolmaking_masterwork	item_generic_tool	assets/planned/content/art_item_generic_tool.png	assets/planned/recipes/art_recipe_toolmaking_masterwork.png
recipe_weaponcraft_preparation	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_weaponcraft_preparation.png
recipe_weaponcraft_staples	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_weaponcraft_staples.png
recipe_weaponcraft_quality	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_weaponcraft_quality.png
recipe_weaponcraft_specialty	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_weaponcraft_specialty.png
recipe_weaponcraft_masterwork	item_weapon	assets/planned/content/art_item_weapon.png	assets/planned/recipes/art_recipe_weaponcraft_masterwork.png
recipe_armorcraft_preparation	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_armorcraft_preparation.png
recipe_armorcraft_staples	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_armorcraft_staples.png
recipe_armorcraft_quality	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_armorcraft_quality.png
recipe_armorcraft_specialty	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_armorcraft_specialty.png
recipe_armorcraft_masterwork	item_armor	assets/planned/content/art_item_armor.png	assets/planned/recipes/art_recipe_armorcraft_masterwork.png
